"","Project","Sample_ID","Zone","Grid","Depth_cm","Event_Time","Time_of_day","Source","Volume_mL","Collection_Date","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"52","TMP","TMP_SW_C6_20240613_15CM_T4","SW","C6","15CM","T4","AM","PW",5,"20240613",3.18127261384903,"Within_Range","SO4 checks perc diff out of range",0,"bdl","",2.6e-05,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ","clear"
"53","TMP","TMP_SW_H6_20240613_15CM_T4","SW","H6","15CM","T4","AM","PW",5,"20240613",7.94394884591391,"Within_Range","SO4 checks perc diff out of range",57.5123921015515,"Within_Range","",3.6841634401,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ","clear"
"54","TMP","TMP_SW_E3_20240613_15CM_T4","SW","E3","15CM","T4","AM","PW",5,"20240613",5.05757018091079,"Within_Range","SO4 checks perc diff out of range",42.3961720733427,"Within_Range","",2.7158463501,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ","clear"
"55","TMP","TMP_SW_F6_20240613_15CM_T4","SW","F6","15CM","T4","AM","PW",5,"20240613",9.37875233936369,"Within_Range","SO4 checks perc diff out of range",75.4913314527503,"Within_Range","",4.8358610339,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ","clear"
"56","TMP","TMP_SW_I5_20240613_15CM_T4","SW","I5","15CM","T4","AM","PW",5,"20240613",8.7776699937617,"Within_Range","SO4 checks perc diff out of range",75.3559492242595,"Within_Range","",4.8271886988,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ","clear"
"57","TMP","TMP_FW_H6_20240613_15CM_T4","FW","H6","15CM","T4","AM","PW",5,"20240613",0.179978165938865,"Within_Range","SO4 checks perc diff out of range",0.0985133991537376,"Within_Range","",0.0063365861,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"58","TMP","TMP_FW_H3_20240613_15CM_T4","FW","H3","15CM","T4","AM","PW",5,"20240613",0.181581409856519,"Within_Range","SO4 checks perc diff out of range",0.128138222849083,"Within_Range","",0.0082342975,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"59","TMP","TMP_FW_B4_20240613_15CM_T4","FW","B4","15CM","T4","AM","PW",5,"20240613",0.535006238303182,"Within_Range","SO4 checks perc diff out of range",0.0898194640338505,"Within_Range","",0.0057796687,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"60","TMP","TMP_FW_F4_20240613_15CM_T4","FW","F4","15CM","T4","AM","PW",5,"20240613",0.164242046163444,"Within_Range","SO4 checks perc diff out of range",0.106527503526093,"Within_Range","",0.0068499548,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"61","TMP","TMP_FW_C3_20240613_15CM_T4","FW","C3","15CM","T4","AM","PW",5,"20240613",0.215502183406114,"Within_Range","SO4 checks perc diff out of range",0.116090267983075,"Within_Range","",0.0074625278,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"62","TMP","TMP_FW_I5_20240613_15CM_T4","FW","I5","15CM","T4","AM","PW",5,"20240613",0.172096069868996,"Within_Range","SO4 checks perc diff out of range",0.20257263751763,"Within_Range","",0.0130024284,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"63","TMP","TMP_FW_E3_20240613_15CM_T4","FW","E3","15CM","T4","AM","PW",5,"20240613",0.0800218340611354,"Within_Range","SO4 checks perc diff out of range",0.348081805359661,"Within_Range","",0.0223234765,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"64","TMP","TMP_FW_D5_20240613_15CM_T4","FW","D5","15CM","T4","AM","PW",5,"20240613",0.197030567685589,"Within_Range","SO4 checks perc diff out of range",0.118936530324401,"Within_Range","",0.0076448541,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"65","TMP","TMP_FW_C6_20240613_15CM_T4","FW","C6","15CM","T4","AM","PW",5,"20240613",0.184588271990019,"Within_Range","SO4 checks perc diff out of range",0.397548660084626,"Within_Range","",0.0254922317,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"66","TMP","TMP_SW_D5_20240613_15CM_T5","SW","D5","15CM","T5","PM","PW",5,"20240613",6.20900187149095,"Within_Range","SO4 checks perc diff out of range",53.4857743300423,"Within_Range","",3.4262257549,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"67","TMP","TMP_SW_H3_20240613_15CM_T5","SW","H3","15CM","T5","PM","PW",5,"20240613",11.0841297567062,"Within_Range","SO4 checks perc diff out of range",79.42376022567,"Within_Range","",5.0877651461,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"68","TMP","TMP_SW_F6_20240613_15CM_T5","SW","F6","15CM","T5","PM","PW",5,"20240613",10.332988147224,"Within_Range","SO4 checks perc diff out of range",78.8717150916784,"Within_Range","",5.0524021561,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"69","TMP","TMP_SW_F4_20240613_15CM_T5","SW","F4","15CM","T5","PM","PW",5,"20240613",8.05617280099813,"Within_Range","SO4 checks perc diff out of range",62.4945246826516,"Within_Range","",4.0033096363,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"70","TMP","TMP_SW_H6_20240613_15CM_T5","SW","H6","15CM","T5","PM","PW",5,"20240613",8.40485339987523,"Within_Range","SO4 checks perc diff out of range",63.045952045134,"Within_Range","",4.038633053,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
"71","TMP","TMP_SW_C3_20240613_15CM_T5","SW","C3","15CM","T5","PM","PW",5,"20240613",11.1783530879601,"Within_Range","SO4 checks perc diff out of range",82.0363695345557,"Within_Range","",5.2551240651,"2025-08-14","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  The 1st duplicate has high CV for Cl. 
  Some sample IDs are missing from metadata: TMP_C_H6_20240610_15CM, TMP_SW_H3_20240612_15CM_T3 
  ",NA
