"","Project","Sample_ID","Zone","Grid","Depth_cm","Event_Time","Time_of_day","Source","Volume_mL","Collection_Date","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"52","TMP","TMP_FW_B4_20241003_15CM","FW","B4","15CM",NA,NA,"PW",5,"20241003",0.0165315034310668,"Within_Range","SO4 checks perc diff out of range",0.462809590973202,"Within_Range","",0.0296727262,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"53","TMP","TMP_FW_D5_20241003_15CM","FW","D5","15CM",NA,NA,"PW",5,"20241003",0.0316781035558328,"Within_Range","SO4 checks perc diff out of range",0.186575458392102,"Within_Range","",0.0119776787,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"54","TMP","TMP_SW_F6_20241111_15CM","SW","F6","15CM",NA,NA,NA,NA,"20241111",3.76116344354336,"Within_Range","SO4 checks perc diff out of range",33.5736614950635,"Within_Range","",2.1506926441,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"55","TMP","TMP_C_F4_20241213_15CM","C","F4","15CM",NA,NA,"PW",5,"20241213",0.0197847785402371,"Within_Range","SO4 checks perc diff out of range",0.0730550070521862,"Within_Range","",0.0047057686,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"56","TMP","TMP_C_E3_20241213_15CM","C","E3","15CM",NA,NA,"PW",5,"20241213",0.0202900810979414,"Within_Range","SO4 checks perc diff out of range",0.107342736248237,"Within_Range","",0.0069021771,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"57","TMP","TMP_C_I5_20241213_15CM","C","I5","15CM",NA,NA,"PW",5,"20241213",0.0176512788521522,"Within_Range","SO4 checks perc diff out of range",0.197004231311707,"Within_Range","",0.0126457266,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"58","TMP","TMP_C_D5_20241213_15CM","C","D5","15CM",NA,NA,"PW",5,"20241213",0.501756082345602,"Within_Range","SO4 checks perc diff out of range",0.0613483779971791,"Within_Range","",0.0039558636,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"59","TMP","TMP_C_H3_20241213_15CM","C","H3","15CM",NA,NA,"PW",5,"20241213",0.0242420461634435,"Within_Range","SO4 checks perc diff out of range",0.0366967559943582,"Within_Range","",0.0023767263,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"60","TMP","TMP_C_B4_20241213_15CM","C","B4","15CM",NA,NA,"PW",5,"20241213",0.121079226450405,"Within_Range","SO4 checks perc diff out of range",0.387624823695346,"Within_Range","",0.0248565291,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"61","TMP","TMP_C_C6_20241213_15CM","C","C6","15CM",NA,NA,"PW",5,"20241213",0.0171241422333125,"Within_Range","SO4 checks perc diff out of range",0.183049365303244,"Within_Range","",0.0117518037,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"62","TMP","TMP_C_C3_20241213_15CM","C","C3","15CM",NA,NA,"PW",5,"20241213",0.0214129756706176,"Within_Range","SO4 checks perc diff out of range",0.119675599435825,"Within_Range","",0.0076921975,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"63","TMP","TMP_C_F6_20241213_15CM","C","F6","15CM",NA,NA,"PW",5,"20241213",0.498980037429819,"Within_Range","SO4 checks perc diff out of range",0.0471227080394922,"Within_Range","",0.0030445935,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"64","TMP","TMP_C_H6_20241213_15CM","C","H6","15CM",NA,NA,"PW",5,"20241213",0.0166375545851528,"Within_Range","SO4 checks perc diff out of range",0.119686882933709,"Within_Range","",0.0076929203,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"65","TMP","TMP_FW_F4_20241213_15CM","FW","F4","15CM",NA,NA,"PW",5,"20241213",0.724909544603868,"Within_Range","SO4 checks perc diff out of range",0.0700479548660085,"Within_Range","",0.0045131424,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","yellow"
"66","TMP","TMP_FW_H6_20241213_15CM","FW","H6","15CM",NA,NA,"PW",5,"20241213",0.386865252651279,"Within_Range","SO4 checks perc diff out of range",0.0856220028208745,"Within_Range","",0.0055107871,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"67","TMP","TMP_FW_E3_20241213_15CM","FW","E3","15CM",NA,NA,"PW",5,"20241213",0.0580661260137243,"Within_Range","SO4 checks perc diff out of range",0.256440056417489,"Within_Range","",0.0164530756,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"68","TMP","TMP_FW_B4_20241213_15CM","FW","B4","15CM",NA,NA,"PW",5,"20241213",0.0401684341859014,"Within_Range","SO4 checks perc diff out of range",0.300820874471086,"Within_Range","",0.0192960287,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"69","TMP","TMP_FW_F6_20241213_15CM","FW","F6","15CM",NA,NA,"PW",5,"20241213",0.556603243917654,"Within_Range","SO4 checks perc diff out of range",0.0718166431593794,"Within_Range","",0.0046264413,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","light yellow"
"70","TMP","TMP_SW_H6_20241213_15CM","SW","H6","15CM",NA,NA,"PW",5,"20241213",0.171737367436057,"Within_Range","SO4 checks perc diff out of range",2.80820028208745,"Within_Range","",0.1799141149,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","light yellow"
"71","TMP","TMP_SW_E3_20241213_15CM","SW","E3","15CM",NA,NA,"PW",5,"20241213",1.74124142233313,"Within_Range","SO4 checks perc diff out of range",12.9968519040903,"Within_Range","",0.8325802888,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"72","TMP","TMP_SW_F4_20241213_15CM","SW","F4","15CM",NA,NA,"PW",5,"20241213",2.89242981908921,"Within_Range","SO4 checks perc diff out of range",22.0588180535966,"Within_Range","",1.4130730757,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"73","TMP","TMP_SW_F4_20241213_15CM","SW","F4","15CM",NA,NA,"PW",5,"20241213",2.53855271366188,"Within_Range","SO4 checks perc diff out of range",14.9763187588152,"Within_Range","",0.9593812735,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"74","TMP","TMP_SW_C3_20241213_15CM","SW","C3","15CM",NA,NA,"PW",5,"20241213",2.49865876481597,"Within_Range","SO4 checks perc diff out of range",24.7108095909732,"Within_Range","",1.5829547474,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"75","TMP","TMP_SW_H3_20241213_15CM","SW","H3","15CM",NA,NA,"PW",5,"20241213",1.3452027448534,"Within_Range","SO4 checks perc diff out of range",9.75437799717912,"Within_Range","",0.6248734089,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"76","TMP","TMP_SW_B4_20241213_15CM","SW","B4","15CM",NA,NA,"PW",5,"20241213",2.24012788521522,"Within_Range","SO4 checks perc diff out of range",23.5747334273625,"Within_Range","",1.5101798101,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"77","TMP","TMP_SW_C6_20241213_15CM","SW","C6","15CM",NA,NA,"PW",5,"20241213",1.06650031191516,"Within_Range","SO4 checks perc diff out of range",7.57482369534556,"Within_Range","",0.4852551925,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"78","TMP","TMP_SW_I5_20241213_15CM","SW","I5","15CM",NA,NA,"PW",5,"20241213",6.57252027448534,"Within_Range","SO4 checks perc diff out of range",38.9393624823695,"Within_Range","",2.4944095228,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"79","TMP","TMP_SW_D5_20241213_15CM","SW","D5","15CM",NA,NA,"PW",5,"20241213",1.50343730505303,"Within_Range","SO4 checks perc diff out of range",9.6021946403385,"Within_Range","",0.6151248246,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Clear"
"80","TMP","TMP_FW_I5_20241213_15CM","FW","I5","15CM",NA,NA,"PW",5,"20241213",0.0101497192763568,"Within_Range","SO4 checks perc diff out of range",0.292375176304654,"Within_Range","",0.0187550129,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"81","TMP","TMP_FW_D5_20241213_15CM","FW","D5","15CM",NA,NA,"PW",5,"20241213",0.0538989394884591,"Within_Range","SO4 checks perc diff out of range",0.161029619181946,"Within_Range","",0.0103412595,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","light yellow"
"82","TMP","TMP_FW_C6_20241213_15CM","FW","C6","15CM",NA,NA,"PW",5,"20241213",0.0303431066749844,"Within_Range","SO4 checks perc diff out of range",0.144713681241185,"Within_Range","",0.0092960907,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"83","TMP","TMP_FW_C3_20241213_15CM","FW","C3","15CM",NA,NA,"PW",5,"20241213",0.436388022457891,"Within_Range","SO4 checks perc diff out of range",0.0796925246826516,"Within_Range","",0.0051309557,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","yellow"
"84","TMP","TMP_FW_H3_20241213_15CM","FW","H3","15CM",NA,NA,"PW",5,"20241213",0.033431066749844,"Within_Range","SO4 checks perc diff out of range",0.246569816643159,"Within_Range","",0.0158208063,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ",NA
"85","TMP","TMP_C_RAINWATER_20241212","C","RAINWATER",NA,NA,NA,"Rainwater",5,"20241212",0.00474734872114785,"Within_Range","SO4 checks perc diff out of range",0.00114245416078984,"Within_Range","",9.91835e-05,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Sub-sampled 20241217"
"86","TMP","TMP_FW_RAINWATER_20241212","FW","RAINWATER",NA,NA,NA,"Rainwater",5,"20241212",0.00462570180910792,"Within_Range","SO4 checks perc diff out of range",0.00244005641748942,"Within_Range","",0.0001823055,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Sub-sampled 20241217"
"87","TMP","TMP_SW_RAINWATER_20241212","SW","RAINWATER",NA,NA,NA,"Rainwater",5,"20241212",0.00376481597005614,"Within_Range","SO4 checks perc diff out of range",0.00765867418899859,"Within_Range","",0.0005166005,"2025-08-13","Check standard 1 is low for SO4, so <80% of Sulfate Check 
  Standards are within range of expected concentration. The peaks look uniform, 
  so I'm not sure why the standard is low. 
  Some sample IDs are missing from metadata: 
  TMP_SW_B4_20240426_15CM
  TMP_SW_B4_20240711_15CM
  TMP_SW_F6_20241111_15CM
  ","Sub-sampled 20241217"
